reference_id,deposit_status,assigned,recieved_at,university,i20_status,created_at,modified_at
1459838,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1459842,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1459846,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1459879,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1459937,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1459939,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1459941,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1459942,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1459957,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1459960,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1459963,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1459965,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460028,No,"Catherine Donahue, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460030,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460032,No,"Catherine Donahue, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460035,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460036,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460038,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460041,No,"Aliia Raitova, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460044,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460050,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460071,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460082,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460083,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460084,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460089,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460091,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460136,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460138,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460141,No,"Brooke Armstrong, Catherine Donahue",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460143,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460150,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460152,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460153,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460154,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460155,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460156,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460157,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460159,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460162,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460163,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460168,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460169,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460181,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460182,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460183,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460184,No,"Aliia Raitova, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460185,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460187,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460188,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460193,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460194,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460196,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460197,No,"Victoria Dieckman, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460198,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460234,Yes,Aliia Raitova,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460237,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460238,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460239,No,"Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460242,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460243,No,"Yewon Kim, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460244,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460246,No,"Yewon Kim, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460248,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460250,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460254,No,Aliia Raitova,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460255,No,"Victoria Dieckman, Aliia Raitova, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460262,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460263,No,"Alexander Mikhailov, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460265,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460268,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460270,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460271,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460290,No,"Victoria Dieckman, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460294,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460296,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460300,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460302,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460303,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460305,No,Aliia Raitova,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460308,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460351,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460353,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460354,No,"Victoria Dieckman, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460357,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460367,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460368,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460371,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460372,No,"Yewon Kim, Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460373,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460374,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460375,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460376,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460377,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460378,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460379,No,"Yewon Kim, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460380,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460381,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460382,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460385,No,"Catherine Donahue, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460388,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460420,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460421,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460424,No,"Aaron Greenberg, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460425,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460428,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460429,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460431,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460432,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460436,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460437,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460439,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460440,No,"Rebecca Bahan, Victoria Dieckman, Palak Joshi, Aliia Raitova",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460445,No,"Victoria Dieckman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460453,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460454,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460458,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460460,No,"Brooke Armstrong, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460487,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460489,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460490,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460496,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460497,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460498,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460501,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460502,No,"Aaron Greenberg, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460503,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460504,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460505,No,"Alexander Mikhailov, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460509,No,"Catherine Donahue, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460511,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460513,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460529,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460533,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460537,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460540,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460541,No,Aliia Raitova,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460542,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460563,No,"Alexander Mikhailov, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460566,No,"Victoria Dieckman, Aliia Raitova, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460569,No,Aliia Raitova,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460570,No,Aliia Raitova,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460576,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460625,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460626,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460628,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460631,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460633,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460634,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460635,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460637,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460638,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460669,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460671,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460672,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460673,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460674,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460675,No,"Aaron Greenberg, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460676,No,Aliia Raitova,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460679,Yes,"Aaron Greenberg, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460680,No,"Victoria Dieckman, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460681,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460683,No,"Aaron Greenberg, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460687,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460690,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460691,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460693,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460694,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460696,No,"Aaron Greenberg, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460697,No,"Yewon Kim, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460698,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460699,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460702,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460710,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460711,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460713,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460715,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460719,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460722,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460728,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460729,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460769,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460770,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460772,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460775,No,"Victoria Dieckman, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460816,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460817,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460819,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460821,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460822,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460826,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460827,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460832,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460834,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460835,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460836,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460838,No,"Aaron Greenberg, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460839,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460841,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460843,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460844,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460847,No,Aliia Raitova,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460850,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460853,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460855,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460861,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460864,No,"Yewon Kim, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460900,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460901,No,"Catherine Donahue, Aliia Raitova, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460904,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1460906,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460907,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460915,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1460916,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461042,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461050,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461052,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461054,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461057,No,"Aliia Raitova, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461058,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461061,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461066,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461068,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461070,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461079,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461080,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461081,No,"Catherine Donahue, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461083,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461085,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461086,Yes,"Brooke Armstrong, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461087,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461088,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461129,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461130,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461135,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461136,No,"Victoria Dieckman, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461138,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461139,No,"Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461140,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461143,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461145,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461146,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461147,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461151,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461152,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461153,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461156,No,"Catherine Donahue, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461159,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461161,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461184,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461185,No,Catherine Donahue,2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461186,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461188,No,"Yewon Kim, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461190,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461192,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461194,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461195,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461196,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461197,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461201,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461204,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461205,No,"Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461206,No,"Aaron Greenberg, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461212,No,"Brooke Armstrong, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461213,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461215,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461219,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461239,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461241,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461242,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461243,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461244,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461247,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461311,No,"Catherine Donahue, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461312,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461314,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461315,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461318,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461320,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461321,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461355,No,"Catherine Donahue, Aliia Raitova, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461358,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461391,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461393,No,"Aaron Greenberg, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461395,No,"Catherine Donahue, Yewon Kim, Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461396,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461397,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461404,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461405,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461409,No,"Yewon Kim, Anna Kluemke, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461411,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461413,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461414,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461415,No,"Catherine Donahue, Aliia Raitova",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461418,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461420,No,"Rebecca Bahan, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461422,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461423,No,"Brooke Armstrong, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461425,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461426,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461427,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461428,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461429,Yes,"Aaron Greenberg, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461430,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461431,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461432,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461433,No,"Aaron Greenberg, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461436,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461437,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461438,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461441,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461442,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1461443,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1461444,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
